Word,ReadingKana,Occurences,ReadingFrequency,PitchPositions,Status,SupportStrength,MatchCount,MatchExamples,Definitions,ExampleSentence,JmDictWordId
読む,よむ,43,473,1,seen_as_inflected_form_in_flashcard_text,4,12,duel-masters-dm25:grammar:～しか ... ない(しか) via inflected/text 読ん | duel-masters-dm25:grammar:自分の光のクリーチャーの召喚コストを1、火のクリーチャーの召喚コストを1少なくしてもよい(じぶんのひかりのくりーちゃーのしょうかんこすとをいち、ひのくりーちゃーのしょうかんこすとをいちすくなくしてもよい) via inflected/text 読み | duel-masters-dm25:grammar:～ものとして(ものとして) via inflected/text 読み | gundam-arsenal-base:term:赤いガンダム(0085)(あかいがんだむ ぜろぜろはちご) via inflected/text 読ま | gundam-arsenal-base:term:キラ・ヤマト＆ラクス・クライン(きらやまとあんどらくすくらいん) via inflected/text 読み | gundam-arsenal-base:term:アマテ・ユズリハ(マチュ)(あまてゆずりは まちゅ) via inflected/text 読み | gundam-arsenal-base:term:専用機(せんようき) via inflected/text 読み | gundam-arsenal-base:grammar:～専用機 via inflected/text 読み,"to read,to recite (e.g. a sutra),to chant,to predict,to guess,to forecast,to read (someone's thoughts),to see (e.g. into someone's heart),to divine,to pronounce,to read (e.g. a kanji),to decipher,to read (a meter, graph, music, etc.),to tell (the time),to count,to estimate,to read (a kanji) with its native Japanese reading",,1456360
話す,はなす,40,181,2,seen_as_inflected_form_in_flashcard_text,4,6,pokemon-scarlet-violet:term:校長(こうちょう) via inflected/text 話し | pokemon-scarlet-violet:term:ライバル(らいばる) via inflected/text 話し | pokemon-scarlet-violet:term:用意(ようい) via inflected/text 話し | pokemon-scarlet-violet:term:迷子(まいご) via inflected/text 話し | pokemon-scarlet-violet:term:教員(きょういん) via inflected/text 話し | pokemon-scarlet-violet:grammar:～ている via inflected/text 話し,"to talk,to speak,to converse,to chat,to tell,to explain,to narrate,to mention,to describe,to discuss,to speak (a language)",……ちょっと**話したい**ことあるかもここじゃなんだしうるさくないとこ行こどどぞこれうちの部屋…。,1562350
足りる,たりる,38,682,0,seen_as_inflected_form_in_flashcard_text,4,2,gundam-arsenal-base:term:出撃(しゅつげき) via inflected/text 足りた | pokemon-scarlet-violet:term:足りない / 足りません(たりない / たりません) via inflected/text 足りない,"to be sufficient,to be enough,to be worth doing,to be worthy of,to deserve,to do (the job),to serve,to answer",ＬＰが**足りない**ですね現金でも支払えますよは持ちきれないですよ大事に使ってくださいね必要なものほかございますか？,1404740
多い,おおい,38,330,"1,2",seen_as_inflected_form_in_flashcard_text,4,2,duel-masters-dm25:grammar:～しか ... ない(しか) via inflected/text 多く | duel-masters-dm25:grammar:自分のシールドの数が相手より多ければ(じぶんのしーるどのかずがあいてよりおおければ) via inflected/text 多ければ,"many,numerous,a lot,large amount of,large quantity of,a lot,much,frequent,common",自分の部屋より教室で勉強するほうがはかどるね夜だとゴーストタイプのポケモン**多くない**？,1407460
考える,かんがえる,36,100,"4,3",seen_as_inflected_form_in_flashcard_text,4,3,gundam-arsenal-base:term:ユニット(ゆにっと) via inflected/text 考えます | gundam-arsenal-base:term:ゲルググメナース(ルナマリア・ホーク専用機)(げるぐぐめなーす るなまりあほーくせんようき) via inflected/text 考えます | gundam-arsenal-base:term:リンクアビリティ(りんくあびりてぃ) via inflected/text 考えら,"to think (about, of),to think over,to ponder,to contemplate,to reflect (on),to meditate (on),to consider,to bear in mind,to allow for,to take into consideration,to think (that),to believe,to hold (a view),to judge,to conclude,to suspect,to intend (to do),to think of (doing),to plan,to predict,to anticipate,to expect,to imagine,to come up with,to think up,to contrive,to devise,to consider (as),to regard (as),to look on (as),to take,to view",少しの間手持ち**考える**時間ちょうだい！,1281020
書く,かく,32,311,1,seen_as_inflected_form_in_flashcard_text,4,12,duel-masters-dm25:term:裁きの紋章(さばきのもんしょう) via inflected/text 書い | duel-masters-dm25:term:能力(のうりょく) via inflected/text 書い | duel-masters-dm25:term:これら(これら) via inflected/text 書い | duel-masters-dm25:grammar:次の～(つぎの) via inflected/text 書か | duel-masters-dm25:grammar:残りのゲーム中(のこりのげーむちゅう) via inflected/text 書か | gundam-arsenal-base:term:EXバトル(いーえっくすばとる) via inflected/text 書い | gundam-arsenal-base:term:専用機(せんようき) via inflected/text 書か | pokemon-scarlet-violet:term:レポート(レポート) via inflected/text 書い,"to write,to compose,to pen,to draw,to paint",分厚い本には歴代の生徒の名前や在学時期がびっしりと**書かれている**！,1343950
休む,やすむ,31,602,2,seen_as_inflected_form_in_flashcard_text,4,5,pokemon-scarlet-violet:term:〜しても いいし(〜しても いいし) via inflected/text 休ん | pokemon-scarlet-violet:term:〜してもいいからね(〜してもいいからね) via inflected/text 休ん | pokemon-scarlet-violet:term:お疲れさまです(おつかれさまです) via inflected/text 休ま | pokemon-scarlet-violet:grammar:～てね via inflected/text 休ん | pokemon-scarlet-violet:grammar:～てもいい via inflected/text 休ん,"to be absent,to take a day off,to rest,to have a break,to go to bed,to (lie down to) sleep,to turn in,to retire,to stop doing some ongoing activity for a time,to suspend business",だったらなおさら戻って少しでも**休む**の！,1227560
見せる,みせる,31,219,2,seen_as_inflected_form_in_flashcard_text,4,5,duel-masters-dm25:term:メタリカ(めたりか) via inflected/text 見せて | duel-masters-dm25:grammar:～てから via inflected/text 見せて | duel-masters-dm25:grammar:こうして見せた無色カード1枚につき(こうしてみせたむしょくかーどいちまいにつき) via inflected/text 見せた | duel-masters-dm25:grammar:見せたカードはすべて(みせたかーどはすべて) via inflected/text 見せた | duel-masters-dm25:grammar:山札の上か下のどちらかに戻す(やまふだのうえかしたのどちらかにもどす) via inflected/text 見せた,"to show,to display,to make (something or someone) look ...,to present an appearance of ...,to make (something) worth watching,to be entertaining,to have (something) looked at (by a specialist),to have (an antique, etc.) appraised,to have (an injury, person, etc.) looked at (by a doctor),to take (someone) to a doctor,to make a show of (doing),to do in a conspicuous manner,to do in view of others,to resolve to do,to do at any cost,to show others that one will ...",もう背中は**見せない**…。,1259210
学ぶ,まなぶ,23,1789,"0,2",seen_as_inflected_form_in_flashcard_text,4,1,pokemon-scarlet-violet:term:課外授業(かがいじゅぎょう) via inflected/text 学べ,"to learn,to study,to take lessons in",学校の外で冒険しながら自由に**学べて**楽しいんだよ！,1206530
正しい,ただしい,23,957,3,seen_as_inflected_form_in_flashcard_text,4,1,web-giapponese:term:入力する(にゅうりょくする) via inflected/text 正しく,"right,correct,proper,righteous,just,honest,truthful,lawful",さすが**正しい**判断ですそのまま続けてくださいどうしました？,1376600
上がる,あがる,21,482,0,seen_as_inflected_form_in_flashcard_text,4,3,pokemon-scarlet-violet:term:経験値(けいけんち) via inflected/text 上がっ | pokemon-scarlet-violet:term:回避率(かいひりつ) via inflected/text 上がり | pokemon-scarlet-violet:term:能力変化(のうりょくへんか) via inflected/text 上がっ,"to rise,to go up,to come up,to ascend,to be raised,to enter (esp. from outdoors),to come in,to go in,to enter (a school),to advance to the next grade,to get out (of water),to come ashore,to be washed ashore,to float atop the water,to surface from the sea (e.g. of a corpse),to rise to the surface,to increase,to be raised (e.g. of a salary),to rise,to improve,to make progress,to be promoted,to advance,to be made (of profit, etc.),to occur (esp. of a favourable result),to be adequate (to cover expenses, etc.),to be finished,to be done,to be over,to stop (of rain),to clear up (of weather),to stop (working properly),to cut out,to give out,to die,to win (in a card game, etc.),to be spoken loudly,to be raised loudly (of a voice),to get nervous,to get stage fright,to be offered (to the gods, etc.),to go,to visit,to eat,to drink,to serve (in one's master's home),to enter a red light district,to amuse oneself in a red light district,to visit a brothel,to arise vigorously (e.g. of voices in excitement),to become excited,to be in uproar (e.g. of a crowd),to be complete,to finish,adds the connotation of an action happening strongly or violently,above,north of",観客のボルテージが**上がる**ほどライトアップするシステムだ！,1352290
止める,とめる,20,392,3,seen_as_inflected_form_in_flashcard_text,4,2,duel-masters-dm25:term:ベイビーポンの助(べいびーぽんのすけ) via inflected/text 止めら | pokemon-scarlet-violet:term:侵入者(しんにゅうしゃ) via inflected/text 止めら,"to stop,to turn off,to park,to prevent,to suppress (a cough),to hold back (tears),to hold (one's breath),to relieve (pain),to stop (someone from doing something),to dissuade,to forbid,to prohibit,to notice,to be aware of,to concentrate on,to pay attention to,to remember,to bear in mind,to fix (in place),to fasten,to tack,to pin,to nail,to button,to staple,to detain,to keep in custody",,1310670
変える,かえる,18,460,0,seen_as_inflected_form_in_flashcard_text,4,6,pokemon-scarlet-violet:term:見た目(みため) via inflected/text 変えます | pokemon-scarlet-violet:term:戦略(せんりゃく) via inflected/text 変えます | pokemon-scarlet-violet:term:プロフィール(プロフィール) via inflected/text 変えます | pokemon-scarlet-violet:term:組み合わせ(ぐみみあわせ) via inflected/text 変えます | pokemon-scarlet-violet:term:表情(ひょうじょう) via inflected/text 変えます | pokemon-scarlet-violet:term:雰囲気(ふんいき) via inflected/text 変えます,"to change,to alter,to transform,to convert,to turn,to vary,to reform,to revise,to amend",勝負の最中流れるように色彩を**変える**独創的なグラデーション！,1510650
怒る,おこる,17,394,2,seen_as_inflected_form_in_flashcard_text,4,1,pokemon-scarlet-violet:term:別に(べつに) via inflected/text 怒っ,"to get angry,to get mad,to lose one's temper,to scold,to tell (someone) off",・ほめること・**怒る**こと・甘やかすことほめること怒ること甘やかすこと５みんな大好き言語学！,1445690
動く,うごく,17,263,2,seen_as_inflected_form_in_flashcard_text,4,6,duel-masters-dm25:term:デスパペット(ですぱぺっと) via inflected/text 動き | gundam-arsenal-base:term:イモータルジャスティスガンダム(いもーたるじゃすてぃすがんだむ) via inflected/text 動か | pokemon-scarlet-violet:term:状態異常(じょうたいいじょう) via inflected/text 動け | pokemon-scarlet-violet:term:ライド(ライド) via inflected/text 動こ | pokemon-scarlet-violet:term:優先度(ゆうせんど) via inflected/text 動け | pokemon-scarlet-violet:term:動き方(うごきかた) via inflected/text 動き,"to move,to stir,to shift,to shake,to swing,to operate,to run,to go,to work,to make a move,to take action,to act,to go into action,to be touched,to be influenced,to change,to vary,to fluctuate,to waver,to be transferred",あの車モドキ全然**動かなかった**なスターモービルね！,1451210
